,bill_id,num,congress,long_title,date_filed,scope,status,author,date_lastUpdate,passed,Full Name Primary Author,Party,Bloc,Years of Service,num_authors,delta_days,mon,quarter,scope_national,majority_bloc,len_desc
750,18SBN-403,SBN-403,18,an act establishing a national scholarship program for studies in nuclear science and nuclear engineering,7/11/19,National,Pending in the Committee,"Tolentino, Francis ""Tol"" N.",8/5/19,FALSE,Francis Tolentino,PDP_Laban,Majority,0,1,25,7,3,TRUE,TRUE,105
751,18SBN-402,SBN-402,18,an act regulating the disposal of electronic equipment at solid waste management facilities and requiring the establishment of recovery and collection facilities therefor,7/11/19,National,Pending in the Committee,"Tolentino, Francis ""Tol"" N.",8/5/19,FALSE,Francis Tolentino,PDP_Laban,Majority,0,1,25,7,3,TRUE,TRUE,170
752,18SBN-401,SBN-401,18,"an act allowing the use of waste to energy technology in electricity, fuel and heat generation, and for other purposes",7/11/19,National,Pending in the Committee,"Tolentino, Francis ""Tol"" N.",8/5/19,FALSE,Francis Tolentino,PDP_Laban,Majority,0,1,25,7,3,TRUE,TRUE,118
753,18SBN-400,SBN-400,18,an act penalizing prank callers to emergency hotlines,7/11/19,National,Pending in the Committee,"Go, Christopher Lawrence T.",7/31/19,FALSE,Christoper Lawrence Go,PDP_Laban,Majority,0,1,20,7,3,TRUE,TRUE,53
754,18SBN-399,SBN-399,18,an act providing for the establishment and support of a drug abuse treatment and rehabilitation center in every province throughout the philippines and appropriating funds therefor,7/11/19,National,Pending in the Committee,"Go, Christopher Lawrence T.",7/31/19,FALSE,Christoper Lawrence Go,PDP_Laban,Majority,0,1,20,7,3,TRUE,TRUE,180
755,18SBN-398,SBN-398,18,"an act expanding the coverage of the mandatory basic immunization program and providing a system in the determination of other types of vaccine-preventable diseases, amending for the purpose republic act no. 10152, otherwise known as the ‘mandatory infants and children health immunization act of 2011",7/11/19,National,Pending in the Committee,"Go, Christopher Lawrence T.",7/31/19,FALSE,Christoper Lawrence Go,PDP_Laban,Majority,0,1,20,7,3,TRUE,TRUE,301
756,18SBN-397,SBN-397,18,"an act creating and establishing the national academy of sports, providing funds therefor",7/11/19,National,Consolidated/Substituted in the Committee Report,"Go, Christopher Lawrence T.",10/1/19,FALSE,Christoper Lawrence Go,PDP_Laban,Majority,0,1,82,7,3,TRUE,TRUE,89
757,18SBN-396,SBN-396,18,"an act expanding the purposes and application of the special education fund, amending for the purpose section 272 of republic act no. 7160, otherwise known as the local government code of 1991, and for other purposes",7/11/19,National,Pending in the Committee,"Go, Christopher Lawrence T.",7/31/19,FALSE,Christoper Lawrence Go,PDP_Laban,Majority,0,1,20,7,3,TRUE,TRUE,216
758,18SBN-395,SBN-395,18,"an act amending certain sections of republic act 9173 otherwise known as the philippine nursing act of 2002, providing for an advanced nursing education program",7/11/19,National,Pending in the Committee,"Go, Christopher Lawrence T.",7/31/19,FALSE,Christoper Lawrence Go,PDP_Laban,Majority,0,1,20,7,3,TRUE,TRUE,160
759,18SBN-394,SBN-394,18,"an act institutionalizing an emergency medical services system, creating for the purpose the national emss council, appropriating funds therefor, and for other purposes",7/11/19,National,Pending in the Committee,"Go, Christopher Lawrence T.",7/31/19,FALSE,Christoper Lawrence Go,PDP_Laban,Majority,0,1,20,7,3,TRUE,TRUE,168
760,18SBN-393,SBN-393,18,"an act providing free legal assistance to any officer or enlisted personnel of the armed forces of the philippines and the philippine national police on any charge before the prosecutor’s office, court or any competent body arising from an incident or incidents related to the performance of official duty",7/11/19,National,Pending in the Committee,"Go, Christopher Lawrence T.",7/31/19,FALSE,Christoper Lawrence Go,PDP_Laban,Majority,0,1,20,7,3,TRUE,TRUE,305
761,18SBN-392,SBN-392,18,"an act mandating the appointment of barangay health workers in barangays, providing for their duties and responsibilities, compensation and benefits, and for other purposes",7/11/19,National,Pending in the Committee,"Go, Christopher Lawrence T.",7/31/19,FALSE,Christoper Lawrence Go,PDP_Laban,Majority,0,1,20,7,3,TRUE,TRUE,172
762,18SBN-391,SBN-391,18,an act providing for a magna carta for barangays,7/11/19,National,Pending in the Committee,"Go, Christopher Lawrence T.",7/31/19,FALSE,Christoper Lawrence Go,PDP_Laban,Majority,0,1,20,7,3,TRUE,TRUE,48
763,18SBN-390,SBN-390,18,an act providing for the establishment of a community fitness center in every barangay nationwide and appropriating funds therefor,7/11/19,National,Pending in the Committee,"Pacquiao, Emmanuel ""Manny"" D.",7/31/19,FALSE,Manny Pacquiao,PDP_Laban,Majority,3,1,20,7,3,TRUE,TRUE,130
764,18SBN-389,SBN-389,18,an act creating lake lanao development authority providing funds therefor,7/11/19,National,Pending in the Committee,"Pacquiao, Emmanuel ""Manny"" D.",7/31/19,FALSE,Manny Pacquiao,PDP_Laban,Majority,3,1,20,7,3,TRUE,TRUE,73
765,18SBN-388,SBN-388,18,an act requiring the registration of subscriber identity module (sim) cards in mobile phones,7/11/19,National,Pending in the Committee,"Pacquiao, Emmanuel ""Manny"" D.",7/31/19,FALSE,Manny Pacquiao,PDP_Laban,Majority,3,1,20,7,3,TRUE,TRUE,92
766,18SBN-387,SBN-387,18,"an act creating the pasig river rehabilitation and development authority, prescribing its powers and functions and appropriating funds therefor",7/11/19,National,Pending in the Committee,"Pacquiao, Emmanuel ""Manny"" D.",7/31/19,FALSE,Manny Pacquiao,PDP_Laban,Majority,3,1,20,7,3,TRUE,TRUE,143
767,18SBN-386,SBN-386,18,an act institutionalizing sustainable coastal tourism by providing mechanisms for institutionalization while adopting integrated coastal management plans for sustainable development and appropriating funds thereof,7/11/19,National,Pending in the Committee,"Pacquiao, Emmanuel ""Manny"" D.",7/31/19,FALSE,Manny Pacquiao,PDP_Laban,Majority,3,1,20,7,3,TRUE,TRUE,213
768,18SBN-385,SBN-385,18,an act providing for the protection of the rights of airline passengers,7/11/19,National,Pending in the Committee,"Pacquiao, Emmanuel ""Manny"" D.",7/31/19,FALSE,Manny Pacquiao,PDP_Laban,Majority,3,1,20,7,3,TRUE,TRUE,71
769,18SBN-384,SBN-384,18,an act abolishing the philippine travel tax imposed to filipinos departing from all international airports and seaports in the philippines,7/11/19,National,Pending in the Committee,"Pacquiao, Emmanuel ""Manny"" D.",7/31/19,FALSE,Manny Pacquiao,PDP_Laban,Majority,3,1,20,7,3,TRUE,TRUE,138
770,18SBN-383,SBN-383,18,"an act amending sections 141, 142 and 143 of republic act no. 8424, as amended, otherwise known as the ‘national internal revenue code of 1997",7/11/19,National,Consolidated/Substituted in the Committee Report,"Pacquiao, Emmanuel ""Manny"" D.",9/25/19,FALSE,Manny Pacquiao,PDP_Laban,Majority,3,1,76,7,3,TRUE,TRUE,142
771,18SBN-382,SBN-382,18,"an act to impose the death penalty on the heinous crime of rape with homicide, amending for that purpose the revised penal laws, as amended, and for other purposes",7/11/19,National,Pending in the Committee,"Pacquiao, Emmanuel ""Manny"" D.",7/31/19,FALSE,Manny Pacquiao,PDP_Laban,Majority,3,1,20,7,3,TRUE,TRUE,163
772,18SBN-381,SBN-381,18,"an act to impose the death penalty on the heinous crime of kidnapping, amending for that purpose the revised penal laws, as amended, and for other purposes",7/11/19,National,Pending in the Committee,"Pacquiao, Emmanuel ""Manny"" D.",7/31/19,FALSE,Manny Pacquiao,PDP_Laban,Majority,3,1,20,7,3,TRUE,TRUE,155
773,18SBN-380,SBN-380,18,an act strengthening the regulation of social welfare and development agencies,7/11/19,National,Pending in the Committee,"De Lima, Leila M.",7/31/19,FALSE,Leila De Lima,Liberal,Minority,3,1,20,7,3,TRUE,FALSE,78
774,18SBN-379,SBN-379,18,"an act protecting the rights of refugees and stateless persons, establishing the refugees and stateless persons protection board, and for other purposes",7/11/19,National,Pending in the Committee,"De Lima, Leila M.",7/31/19,FALSE,Leila De Lima,Liberal,Minority,3,1,20,7,3,TRUE,FALSE,152
775,18SBN-378,SBN-378,18,"an act protecting women in state custody, prescribing the minimum standards for their treatment, penalizing acts in violations thereof and for other purposes",7/11/19,National,Pending in the Committee,"De Lima, Leila M.",7/31/19,FALSE,Leila De Lima,Liberal,Minority,3,1,20,7,3,TRUE,FALSE,157
776,18SBN-377,SBN-377,18,"an act ensuring accountability in intelligence activities and the use of intelligence and confidential funds granted to all government agencies, establishing for the purpose a joint congressional intelligence committee to strengthen the oversight powers of congress to monitor intelligence activities of all agencies of the philippine government and to oversee how intelligence and confidential funds are expended, and for other purposes",7/11/19,National,Pending in the Committee,"De Lima, Leila M.",7/31/19,FALSE,Leila De Lima,Liberal,Minority,3,1,20,7,3,TRUE,FALSE,437
777,18SBN-376,SBN-376,18,an act declaring july 12 of every year as a special working holiday in the entire country to commemmorate the historic decision of the permanent court of arbitration (pca) in favor of philippine sovereignty over the west philippine sea,7/11/19,National,Pending in the Committee,"De Lima, Leila M.",7/31/19,FALSE,Leila De Lima,Liberal,Minority,3,1,20,7,3,TRUE,FALSE,235
778,18SBN-375,SBN-375,18,"an act to strengthen the human rights affairs office of the philippine national police and to further amend republic act no. 6975, otherwise known as the ‘department of the interior and local government act of 1990’, as amended, and for other purposes",7/11/19,National,Pending in the Committee,"De Lima, Leila M.",7/31/19,FALSE,Leila De Lima,Liberal,Minority,3,1,20,7,3,TRUE,FALSE,251
779,18SBN-374,SBN-374,18,"an act amending republic act no. 1405, also known as the bank secrecy law, as amended, by removing from its coverage, government officials and employees, and for other purposes",7/11/19,National,Pending in the Committee,"De Lima, Leila M.",7/31/19,FALSE,Leila De Lima,Liberal,Minority,3,1,20,7,3,TRUE,FALSE,176
780,18SBN-373,SBN-373,18,"an act amending articles 180, 183, and 184 of act no. 3815, otherwise known as the revised penal code, as amended, increasing the penalties thereof, criminalizing subornation of perjury, and for other purposes",7/11/19,National,Pending in the Committee,"De Lima, Leila M.",7/31/19,FALSE,Leila De Lima,Liberal,Minority,3,1,20,7,3,TRUE,FALSE,209
781,18SBN-372,SBN-372,18,"an act strengthening the party-list act and emphazising its role as a constitutional social justice tool to give the marginalized and underrepresented genuine power and representation, amending for the purpose republic act no. 7941, entitled ‘an act providing for the election of party-list representatives through the party-list system, and appropriating funds therefor’, otherwise known as the ‘party-list system act’, and for other purposes",7/11/19,National,Pending in the Committee,"De Lima, Leila M.",7/31/19,FALSE,Leila De Lima,Liberal,Minority,3,1,20,7,3,TRUE,FALSE,443
782,18SBN-371,SBN-371,18,"an act defining extrajudicial killing, providing for its penalty and other purposes",7/11/19,National,Pending in the Committee,"De Lima, Leila M.",7/31/19,FALSE,Leila De Lima,Liberal,Minority,3,1,20,7,3,TRUE,FALSE,83
783,18SBN-370,SBN-370,18,an act prescribing the mandatory guidelines on the establishment and operation of local universities and colleges and for other purposes,7/11/19,National,Pending in the Committee,"Gatchalian, Win",7/31/19,FALSE,Win Gatchalian,NPC,Majority,3,1,20,7,3,TRUE,TRUE,136
784,18SBN-369,SBN-369,18,"an act promoting the establishment of public math and science high schools in previously underserved areas, and appropriating funds therefor",7/11/19,National,Pending in the Committee,"Gatchalian, Win",7/31/19,FALSE,Win Gatchalian,NPC,Majority,3,1,20,7,3,TRUE,TRUE,140
785,18SBN-368,SBN-368,18,an act regulating the sale of motor vehicles in metro manila by requiring a proof-of-parking space or facility from motor vehicle buyers as a prerequisite for the purchase of a motor vehicle and registration with the land transportation office,7/11/19,National,Pending in the Committee,"Gatchalian, Win",7/31/19,FALSE,Win Gatchalian,NPC,Majority,3,1,20,7,3,TRUE,TRUE,243
786,18SBN-367,SBN-367,18,"an act instituting a program for the mandatory continuing education of teachers in the primary and secondary levels in both public and private schools, and appropriating funds therefor",7/11/19,National,Pending in the Committee,"Gatchalian, Win",7/31/19,FALSE,Win Gatchalian,NPC,Majority,3,1,20,7,3,TRUE,TRUE,184
787,18SBN-366,SBN-366,18,magna carta for barangay officials,7/11/19,National,Pending in the Committee,"Gatchalian, Win",7/31/19,FALSE,Win Gatchalian,NPC,Majority,3,1,20,7,3,TRUE,TRUE,34
788,18SBN-365,SBN-365,18,an act prohibiting all public telecommunications entities and information and communications technology providers from imposing an expiration period on the validity of period load credits and their forfeiture,7/11/19,National,Pending in the Committee,"Gatchalian, Win",7/31/19,FALSE,Win Gatchalian,NPC,Majority,3,1,20,7,3,TRUE,TRUE,208
789,18SBN-364,SBN-364,18,an act reducing the recoverable system loss rate and for other purposes,7/11/19,National,Pending in the Committee,"Gatchalian, Win",7/31/19,FALSE,Win Gatchalian,NPC,Majority,3,1,20,7,3,TRUE,TRUE,71
790,18SBN-363,SBN-363,18,an act establishing a national energy policy and regulatory framework for facilities utilizing waste-to-energy technologies,7/11/19,National,Pending in the Committee,"Gatchalian, Win",7/31/19,FALSE,Win Gatchalian,NPC,Majority,3,1,20,7,3,TRUE,TRUE,123
791,18SBN-362,SBN-362,18,an act institutionalizing reforms in the procurement of supply by distribution utilities for the captive market by mandating a competitive selection process for power supply agreements,7/11/19,National,Pending in the Committee,"Gatchalian, Win",7/31/19,FALSE,Win Gatchalian,NPC,Majority,3,1,20,7,3,TRUE,TRUE,184
792,18SBN-361,SBN-361,18,an act providing for a national framework for students’ rights and welfare,7/11/19,National,Pending in the Committee,"Hontiveros, Risa",7/31/19,FALSE,Risa Hontiveros,Akbayan,Minority,3,1,20,7,3,TRUE,FALSE,74
793,18SBN-360,SBN-360,18,"an act regulating the catching, sale, purchase, possession, transportation, importation, and exportation of all sharks, rays, and chimaeras and any part thereof in the country",7/11/19,National,Pending in the Committee,"Hontiveros, Risa",7/31/19,FALSE,Risa Hontiveros,Akbayan,Minority,3,1,20,7,3,TRUE,FALSE,175
794,18SBN-359,SBN-359,18,"an act mainstreaming the public health approach to philippine drug policy, establishing and implementing community-based programs and strategies for drug-related issues and concerns, and prohibiting harmful and discriminatory interventions and practices, appropriating funds therefor, and for other purposes",7/11/19,National,Pending in the Committee,"Hontiveros, Risa",7/31/19,FALSE,Risa Hontiveros,Akbayan,Minority,3,1,20,7,3,TRUE,FALSE,307
